"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"CRI","Costa Rica","T","Total","TOTAL","Total","2016","2016",4890379.45221625,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2017","2017",4947489.59332252,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2018","2018",5003401.95767213,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2019","2019",5058007.14721902,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2020","2020",5111238.21646865,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2021","2021",5163037.97091561,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2022","2022",5213373.67080593,,
"HRV","Croatia","T","Total","TOTAL","Total","1960","1960",4215325,,
"HRV","Croatia","T","Total","TOTAL","Total","1961","1961",4247855,,
"HRV","Croatia","T","Total","TOTAL","Total","1962","1962",4280072,,
"HRV","Croatia","T","Total","TOTAL","Total","1963","1963",4311044,,
"HRV","Croatia","T","Total","TOTAL","Total","1964","1964",4341048,,
"HRV","Croatia","T","Total","TOTAL","Total","1965","1965",4371382,,
"HRV","Croatia","T","Total","TOTAL","Total","1966","1966",4401776,,
"HRV","Croatia","T","Total","TOTAL","Total","1967","1967",4429802,,
"HRV","Croatia","T","Total","TOTAL","Total","1968","1968",4454140,,
"HRV","Croatia","T","Total","TOTAL","Total","1969","1969",4474887,,
"HRV","Croatia","T","Total","TOTAL","Total","1970","1970",4492636,,
"HRV","Croatia","T","Total","TOTAL","Total","1971","1971",4509276,,
"HRV","Croatia","T","Total","TOTAL","Total","1972","1972",4526428,,
"HRV","Croatia","T","Total","TOTAL","Total","1973","1973",4544131,,
"HRV","Croatia","T","Total","TOTAL","Total","1974","1974",4561862,,
"HRV","Croatia","T","Total","TOTAL","Total","1975","1975",4579428,,
"HRV","Croatia","T","Total","TOTAL","Total","1976","1976",4597194,,
"HRV","Croatia","T","Total","TOTAL","Total","1977","1977",4615728,,
"HRV","Croatia","T","Total","TOTAL","Total","1978","1978",4635776,,
"HRV","Croatia","T","Total","TOTAL","Total","1979","1979",4657518,,
"HRV","Croatia","T","Total","TOTAL","Total","1980","1980",4680147,,
"HRV","Croatia","T","Total","TOTAL","Total","1981","1981",4703979,,
"HRV","Croatia","T","Total","TOTAL","Total","1982","1982",4728725,,
"HRV","Croatia","T","Total","TOTAL","Total","1983","1983",4751890,,
"HRV","Croatia","T","Total","TOTAL","Total","1984","1984",4776364,,
"HRV","Croatia","T","Total","TOTAL","Total","1985","1985",4803323,,
"HRV","Croatia","T","Total","TOTAL","Total","1986","1986",4828683,,
"HRV","Croatia","T","Total","TOTAL","Total","1987","1987",4849963,,
"HRV","Croatia","T","Total","TOTAL","Total","1988","1988",4865829,,
"HRV","Croatia","T","Total","TOTAL","Total","1989","1989",4874182,,
"HRV","Croatia","T","Total","TOTAL","Total","1990","1990",4873705,,
"HRV","Croatia","T","Total","TOTAL","Total","1991","1991",4844522,,
"HRV","Croatia","T","Total","TOTAL","Total","1992","1992",4798318,,
"HRV","Croatia","T","Total","TOTAL","Total","1993","1993",4792402,,
"HRV","Croatia","T","Total","TOTAL","Total","1994","1994",4819427,,
"HRV","Croatia","T","Total","TOTAL","Total","1995","1995",4807101,,
"HRV","Croatia","T","Total","TOTAL","Total","1996","1996",4758633,,
"HRV","Croatia","T","Total","TOTAL","Total","1997","1997",4711372,,
"HRV","Croatia","T","Total","TOTAL","Total","1998","1998",4659932,,
"HRV","Croatia","T","Total","TOTAL","Total","1999","1999",4605331,,
"HRV","Croatia","T","Total","TOTAL","Total","2000","2000",4548433,,
"HRV","Croatia","T","Total","TOTAL","Total","2001","2001",4299642,,
"HRV","Croatia","T","Total","TOTAL","Total","2002","2002",4302174,,
"HRV","Croatia","T","Total","TOTAL","Total","2003","2003",4303399,,
"HRV","Croatia","T","Total","TOTAL","Total","2004","2004",4304600,,
"HRV","Croatia","T","Total","TOTAL","Total","2005","2005",4310145,,
"HRV","Croatia","T","Total","TOTAL","Total","2006","2006",4311159,,
"HRV","Croatia","T","Total","TOTAL","Total","2007","2007",4310217,,
"HRV","Croatia","T","Total","TOTAL","Total","2008","2008",4309705,,
"HRV","Croatia","T","Total","TOTAL","Total","2009","2009",4305181,,
"HRV","Croatia","T","Total","TOTAL","Total","2010","2010",4295427,,
"HRV","Croatia","T","Total","TOTAL","Total","2011","2011",4280622,,
"HRV","Croatia","T","Total","TOTAL","Total","2012","2012",4267558,,
"HRV","Croatia","T","Total","TOTAL","Total","2013","2013",4255689,,
"HRV","Croatia","T","Total","TOTAL","Total","2014","2014",4238389,,
"HRV","Croatia","T","Total","TOTAL","Total","2015","2015",4203604,,
"HRV","Croatia","T","Total","TOTAL","Total","2016","2016",4174349,,
"HRV","Croatia","T","Total","TOTAL","Total","2017","2017",4124531,,
"HRV","Croatia","T","Total","TOTAL","Total","2018","2018",4087843,,
"HRV","Croatia","T","Total","TOTAL","Total","2019","2019",4065253,,
"HRV","Croatia","T","Total","TOTAL","Total","2020","2020",4047680,,
"HRV","Croatia","T","Total","TOTAL","Total","2021","2021",3878981,,
"HRV","Croatia","T","Total","TOTAL","Total","2022","2022",3854000,,
"CYP","Cyprus","T","Total","TOTAL","Total","1960","1960",585725,,
"CYP","Cyprus","T","Total","TOTAL","Total","1961","1961",594775,,
"CYP","Cyprus","T","Total","TOTAL","Total","1962","1962",601094,,
"CYP","Cyprus","T","Total","TOTAL","Total","1963","1963",607073,,
"CYP","Cyprus","T","Total","TOTAL","Total","1964","1964",612339,,
"CYP","Cyprus","T","Total","TOTAL","Total","1965","1965",617344,,
"CYP","Cyprus","T","Total","TOTAL","Total","1966","1966",622569,,
"CYP","Cyprus","T","Total","TOTAL","Total","1967","1967",627695,,
"CYP","Cyprus","T","Total","TOTAL","Total","1968","1968",632454,,
"CYP","Cyprus","T","Total","TOTAL","Total","1969","1969",636820,,
"CYP","Cyprus","T","Total","TOTAL","Total","1970","1970",640802,,
"CYP","Cyprus","T","Total","TOTAL","Total","1971","1971",644417,,
"CYP","Cyprus","T","Total","TOTAL","Total","1972","1972",647621,,
"CYP","Cyprus","T","Total","TOTAL","Total","1973","1973",650706,,
"CYP","Cyprus","T","Total","TOTAL","Total","1974","1974",648586,,
"CYP","Cyprus","T","Total","TOTAL","Total","1975","1975",644984,,
"CYP","Cyprus","T","Total","TOTAL","Total","1976","1976",648869,,
"CYP","Cyprus","T","Total","TOTAL","Total","1977","1977",656417,,
"CYP","Cyprus","T","Total","TOTAL","Total","1978","1978",663975,,
"CYP","Cyprus","T","Total","TOTAL","Total","1979","1979",671610,,
"CYP","Cyprus","T","Total","TOTAL","Total","1980","1980",679330,,
"CYP","Cyprus","T","Total","TOTAL","Total","1981","1981",687174,,
"CYP","Cyprus","T","Total","TOTAL","Total","1982","1982",523734,,
"CYP","Cyprus","T","Total","TOTAL","Total","1983","1983",528071,,
"CYP","Cyprus","T","Total","TOTAL","Total","1984","1984",534958,,
"CYP","Cyprus","T","Total","TOTAL","Total","1985","1985",541502,,
"CYP","Cyprus","T","Total","TOTAL","Total","1986","1986",547747,,
"CYP","Cyprus","T","Total","TOTAL","Total","1987","1987",553736,,
"CYP","Cyprus","T","Total","TOTAL","Total","1988","1988",559639,,
"CYP","Cyprus","T","Total","TOTAL","Total","1989","1989",567674,,
"CYP","Cyprus","T","Total","TOTAL","Total","1990","1990",579898,,
"CYP","Cyprus","T","Total","TOTAL","Total","1991","1991",595105,,
"CYP","Cyprus","T","Total","TOTAL","Total","1992","1992",611151,,
"CYP","Cyprus","T","Total","TOTAL","Total","1993","1993",626087,,
"CYP","Cyprus","T","Total","TOTAL","Total","1994","1994",639170,,
"CYP","Cyprus","T","Total","TOTAL","Total","1995","1995",650860,,
"CYP","Cyprus","T","Total","TOTAL","Total","1996","1996",661326,,
"CYP","Cyprus","T","Total","TOTAL","Total","1997","1997",670764,,
"CYP","Cyprus","T","Total","TOTAL","Total","1998","1998",679042,,
"CYP","Cyprus","T","Total","TOTAL","Total","1999","1999",686675,,
"CYP","Cyprus","T","Total","TOTAL","Total","2000","2000",694020,,
"CYP","Cyprus","T","Total","TOTAL","Total","2001","2001",701537,,
"CYP","Cyprus","T","Total","TOTAL","Total","2002","2002",709631,,
"CYP","Cyprus","T","Total","TOTAL","Total","2003","2003",718305,,
"CYP","Cyprus","T","Total","TOTAL","Total","2004","2004",727977,,
"CYP","Cyprus","T","Total","TOTAL","Total","2005","2005",738541,,
"CYP","Cyprus","T","Total","TOTAL","Total","2006","2006",750964,,
"CYP","Cyprus","T","Total","TOTAL","Total","2007","2007",767128,,
"CYP","Cyprus","T","Total","TOTAL","Total","2008","2008",786630,,
"CYP","Cyprus","T","Total","TOTAL","Total","2009","2009",808038,,
"CYP","Cyprus","T","Total","TOTAL","Total","2010","2010",829444,,
"CYP","Cyprus","T","Total","TOTAL","Total","2011","2011",850882,,
"CYP","Cyprus","T","Total","TOTAL","Total","2012","2012",863945,,
"CYP","Cyprus","T","Total","TOTAL","Total","2013","2013",861938,,
"CYP","Cyprus","T","Total","TOTAL","Total","2014","2014",852511,,
"CYP","Cyprus","T","Total","TOTAL","Total","2015","2015",847662,,
"CYP","Cyprus","T","Total","TOTAL","Total","2016","2016",851559,,
"CYP","Cyprus","T","Total","TOTAL","Total","2017","2017",859520,,
"CYP","Cyprus","T","Total","TOTAL","Total","2018","2018",870071,,
"CYP","Cyprus","T","Total","TOTAL","Total","2019","2019",881949,,
"CYP","Cyprus","T","Total","TOTAL","Total","2020","2020",892006,,
"CYP","Cyprus","T","Total","TOTAL","Total","2021","2021",900357,,
"CYP","Cyprus","T","Total","TOTAL","Total","2022","2022",908945,,
"EST","Estonia","T","Total","TOTAL","Total","1960","1960",1218065,,
"EST","Estonia","T","Total","TOTAL","Total","1961","1961",1233244,,
"EST","Estonia","T","Total","TOTAL","Total","1962","1962",1248161,,
"EST","Estonia","T","Total","TOTAL","Total","1963","1963",1262543,,
"EST","Estonia","T","Total","TOTAL","Total","1964","1964",1277335,,
"EST","Estonia","T","Total","TOTAL","Total","1965","1965",1292005,,
"EST","Estonia","T","Total","TOTAL","Total","1966","1966",1305810,,
"EST","Estonia","T","Total","TOTAL","Total","1967","1967",1319741,,
"EST","Estonia","T","Total","TOTAL","Total","1968","1968",1334226,,
"EST","Estonia","T","Total","TOTAL","Total","1969","1969",1348703,,
"EST","Estonia","T","Total","TOTAL","Total","1970","1970",1360076,,
"EST","Estonia","T","Total","TOTAL","Total","1971","1971",1376955,,
"EST","Estonia","T","Total","TOTAL","Total","1972","1972",1392518,,
"EST","Estonia","T","Total","TOTAL","Total","1973","1973",1405951,,
"EST","Estonia","T","Total","TOTAL","Total","1974","1974",1418169,,
"EST","Estonia","T","Total","TOTAL","Total","1975","1975",1429352,,
"EST","Estonia","T","Total","TOTAL","Total","1976","1976",1439576,,
"EST","Estonia","T","Total","TOTAL","Total","1977","1977",1450211,,
"EST","Estonia","T","Total","TOTAL","Total","1978","1978",1460188,,
"EST","Estonia","T","Total","TOTAL","Total","1979","1979",1468333,,
"EST","Estonia","T","Total","TOTAL","Total","1980","1980",1477219,,
"EST","Estonia","T","Total","TOTAL","Total","1981","1981",1487666,,
"EST","Estonia","T","Total","TOTAL","Total","1982","1982",1498414,,
"EST","Estonia","T","Total","TOTAL","Total","1983","1983",1508745,,
"EST","Estonia","T","Total","TOTAL","Total","1984","1984",1518617,,
"EST","Estonia","T","Total","TOTAL","Total","1985","1985",1528781,,
"EST","Estonia","T","Total","TOTAL","Total","1986","1986",1540190,,
"EST","Estonia","T","Total","TOTAL","Total","1987","1987",1552221,,
"EST","Estonia","T","Total","TOTAL","Total","1988","1988",1561900,,
"EST","Estonia","T","Total","TOTAL","Total","1989","1989",1568131,,
"EST","Estonia","T","Total","TOTAL","Total","1990","1990",1569174,,
"EST","Estonia","T","Total","TOTAL","Total","1991","1991",1561314,,
"EST","Estonia","T","Total","TOTAL","Total","1992","1992",1533091,,
"EST","Estonia","T","Total","TOTAL","Total","1993","1993",1494128,,
"EST","Estonia","T","Total","TOTAL","Total","1994","1994",1462514,,
"EST","Estonia","T","Total","TOTAL","Total","1995","1995",1436634,,
"EST","Estonia","T","Total","TOTAL","Total","1996","1996",1415594,,
"EST","Estonia","T","Total","TOTAL","Total","1997","1997",1399535,,
"EST","Estonia","T","Total","TOTAL","Total","1998","1998",1386156,,
"EST","Estonia","T","Total","TOTAL","Total","1999","1999",1375654,,
"EST","Estonia","T","Total","TOTAL","Total","2000","2000",1396985,,
"EST","Estonia","T","Total","TOTAL","Total","2001","2001",1388115,,
"EST","Estonia","T","Total","TOTAL","Total","2002","2002",1379350,,
"EST","Estonia","T","Total","TOTAL","Total","2003","2003",1370720,,
"EST","Estonia","T","Total","TOTAL","Total","2004","2004",1362550,,
"EST","Estonia","T","Total","TOTAL","Total","2005","2005",1354775,,
"EST","Estonia","T","Total","TOTAL","Total","2006","2006",1346810,,
"EST","Estonia","T","Total","TOTAL","Total","2007","2007",1340680,,
"EST","Estonia","T","Total","TOTAL","Total","2008","2008",1337090,,
"EST","Estonia","T","Total","TOTAL","Total","2009","2009",1334515,,
"EST","Estonia","T","Total","TOTAL","Total","2010","2010",1331475,,
"EST","Estonia","T","Total","TOTAL","Total","2011","2011",1327439,,
"EST","Estonia","T","Total","TOTAL","Total","2012","2012",1322696,,
"EST","Estonia","T","Total","TOTAL","Total","2013","2013",1317997,,
"EST","Estonia","T","Total","TOTAL","Total","2014","2014",1314545,,
"EST","Estonia","T","Total","TOTAL","Total","2015","2015",1314608,,
"EST","Estonia","T","Total","TOTAL","Total","2016","2016",1315790,,
"EST","Estonia","T","Total","TOTAL","Total","2017","2017",1317384,,
"EST","Estonia","T","Total","TOTAL","Total","2018","2018",1321977,,
"EST","Estonia","T","Total","TOTAL","Total","2019","2019",1326855,,
"EST","Estonia","T","Total","TOTAL","Total","2020","2020",1329479,,
"EST","Estonia","T","Total","TOTAL","Total","2021","2021",1330932,,
"EST","Estonia","T","Total","TOTAL","Total","2022","2022",1348840,,
"IND","India","T","Total","TOTAL","Total","1960","1960",445954580,,
"IND","India","T","Total","TOTAL","Total","1961","1961",456351876,,
"IND","India","T","Total","TOTAL","Total","1962","1962",467024194,,
"IND","India","T","Total","TOTAL","Total","1963","1963",477933619,,
"IND","India","T","Total","TOTAL","Total","1964","1964",489059313,,
"IND","India","T","Total","TOTAL","Total","1965","1965",500114349,,
"IND","India","T","Total","TOTAL","Total","1966","1966",510992619,,
"IND","India","T","Total","TOTAL","Total","1967","1967",521987072,,
"IND","India","T","Total","TOTAL","Total","1968","1968",533431910,,
"IND","India","T","Total","TOTAL","Total","1969","1969",545314672,,
"IND","India","T","Total","TOTAL","Total","1970","1970",557501299,,
"IND","India","T","Total","TOTAL","Total","1971","1971",569999176,,
"IND","India","T","Total","TOTAL","Total","1972","1972",582837973,,
"IND","India","T","Total","TOTAL","Total","1973","1973",596107482,,
"IND","India","T","Total","TOTAL","Total","1974","1974",609721951,,
"IND","India","T","Total","TOTAL","Total","1975","1975",623524221,,
"IND","India","T","Total","TOTAL","Total","1976","1976",637451448,,
"IND","India","T","Total","TOTAL","Total","1977","1977",651685626,,
"IND","India","T","Total","TOTAL","Total","1978","1978",666267763,,
"IND","India","T","Total","TOTAL","Total","1979","1979",681248383,,
"IND","India","T","Total","TOTAL","Total","1980","1980",696828384,,
"IND","India","T","Total","TOTAL","Total","1981","1981",712869299,,
"IND","India","T","Total","TOTAL","Total","1982","1982",729169466,,
"IND","India","T","Total","TOTAL","Total","1983","1983",745826543,,
"IND","India","T","Total","TOTAL","Total","1984","1984",762895159,,
"IND","India","T","Total","TOTAL","Total","1985","1985",780242084,,
"IND","India","T","Total","TOTAL","Total","1986","1986",797878993,,
"IND","India","T","Total","TOTAL","Total","1987","1987",815716126,,
"IND","India","T","Total","TOTAL","Total","1988","1988",833729679,,
"IND","India","T","Total","TOTAL","Total","1989","1989",852012674,,
"IND","India","T","Total","TOTAL","Total","1990","1990",870452166,,
"IND","India","T","Total","TOTAL","Total","1991","1991",888941757,,
"IND","India","T","Total","TOTAL","Total","1992","1992",907574050,,
"IND","India","T","Total","TOTAL","Total","1993","1993",926351296,,
"IND","India","T","Total","TOTAL","Total","1994","1994",945261958,,
"IND","India","T","Total","TOTAL","Total","1995","1995",964279130,,
"IND","India","T","Total","TOTAL","Total","1996","1996",983281215,,
"IND","India","T","Total","TOTAL","Total","1997","1997",1002335230,,
"IND","India","T","Total","TOTAL","Total","1998","1998",1021434576,,
"IND","India","T","Total","TOTAL","Total","1999","1999",1040500052,,
"IND","India","T","Total","TOTAL","Total","2000","2000",1059633677,,
"IND","India","T","Total","TOTAL","Total","2001","2001",1078970908,,
"IND","India","T","Total","TOTAL","Total","2002","2002",1098313040,,
"IND","India","T","Total","TOTAL","Total","2003","2003",1117415124,,
"IND","India","T","Total","TOTAL","Total","2004","2004",1136264580,,
"IND","India","T","Total","TOTAL","Total","2005","2005",1154638709,,
"IND","India","T","Total","TOTAL","Total","2006","2006",1172373786,,
"IND","India","T","Total","TOTAL","Total","2007","2007",1189691811,,
"IND","India","T","Total","TOTAL","Total","2008","2008",1206734805,,
"IND","India","T","Total","TOTAL","Total","2009","2009",1223640159,,
"IND","India","T","Total","TOTAL","Total","2010","2010",1240613620,,
"IND","India","T","Total","TOTAL","Total","2011","2011",1257621190,,
"IND","India","T","Total","TOTAL","Total","2012","2012",1274487217,,
"IND","India","T","Total","TOTAL","Total","2013","2013",1291132067,,
"IND","India","T","Total","TOTAL","Total","2014","2014",1307246512,,
"IND","India","T","Total","TOTAL","Total","2015","2015",1322866502,,
"IND","India","T","Total","TOTAL","Total","2016","2016",1338636340,,
